id	title_en	keywords_en	authors	date	langue	translated
25919	The use of photo elicitation interview to grasp everyday landscapes : About a method able to produce an introspective inhabitant	photo elicitation interview,visual studies,photography,speech,thinking process,inhabitant,everyday landscape,representation	Bigando Eva	2013-05-17	fr	1
25932	Les bienfaits de la mondialisation		Pumain Denise	2013-05-14	fr	0
25933	The benefits of globalisation		Pumain Denise,Hobson Victoria	2013-05-14	en	1
25934	City Heritage Tourism without Heirs	Jewish heritage,tourism,heritagisation,authenticity,commodification of culture	Sandri Olivia	2013-05-28	en	1
25945	Neal Z. P., 2013, The Connected City, How Networks are Shaping the Modern Metropolis, Routledge, New York, 255 p.		Dupuy Gabriel	2013-05-30	fr	1
25946	Ferretti F., 2012, Elisée Reclus. Lettres de prison et d’exil, Lardy, À la frontière, 159 p.		Gauthier Lionel	2013-06-01	fr	0
25977	Which “place” for urban fishermen? The case of Bamako (Mali)	Mali,Bamako,Niger river,urban fishing,water territory,fishing camp,urban environment,technological innovation, urban megaproject,urbanity	la) Kévin Croix (de,Ferry Luc,Landy Frédéric,Traoré Boureïma,Muther Nadine,Tangara Bekaye,Martin Didier	2013-07-24	fr	1
26002	Growth dynamic of retail locations: a methodological approach using a logistic model	retail,modeling,logistic model,Porto Alegre	Maraschin Clarice,Krafta Romulo	2013-08-02	en	1
26007	Institutions, société civile et héritage de la Loi martiale dans l’aménagement de la baie de Manille (Metro-Manila, Philippines)	Manila,Metro-Manila,Manila Bay,Martial Law,urban plans,governance,civil society	Guéguen Catherine	2013-08-01	fr	0
26021	Piantoni F., 2011, Migrants en Guyane, Arles, Actes Sud / Musée des cultures guyanaises, 176 p.		Jolivet Violaine	2013-08-07	fr	0
26023	Cattan N., Leroy S., avec Marin C. (cartographie), 2013, Atlas mondial des sexualités. Libertés, plaisirs et interdits, Édition Autrement, Collection Atlas/Monde, 95 p.		Saint-Julien Thérèse	2013-08-08	fr	0
26024	Söderström O., Ruedin D., Randeria S., D’Amato G., Panese F., 2013, Critical Mobilities, Lausanne, EPFL Press / Routledge, 234 p.		Choplin Armelle	2013-09-03	fr	1
26026	La résilience de la ville de Dublin aux inondations : de la théorie à la pratique	resilience,risk management,flood hazard,technical network	Lhomme Serge,Laganier Richard,Diab Youssef,Serre Damien	2013-09-10	fr	0
26032	Spatial Data Infrastructure and Integrated Coastal Zone Management: lessons from the experience of MIMEL	Geomatic,geographic information,Spatial Data Infrastructure,GIS,ICZM,coastal zone	Le Berre Iwan,David Laurence,Le Tixerant Matthieu,Defenouillère Julien,Nogues Loïc	2013-09-11	fr	1
26042	Spatial validation of two simulation models: the example of timber plantations in Chile	spatially explicit models,industrial plantations,ca-Markov,Land Change Modeler,validation,prospective	Maestripieri Nicolas,Paegelow Martin	2013-09-12	fr	1
26055	Berti D., Tarabout G. (eds), 2009, Territory, Soil and Society in South Asia, New Delhi, Manohar, 379 p.		Trouillet Pierre-Yves	2013-09-16	fr	1
26058	Climate change and geomorphological dynamics of coasts in Brittany. The hierarchy of spatio-temporal scales and its implications in coastal management	coastal erosion,sea-flood,climate change,spatial and time scales,coastal risks,Brittany,France	Hénaff Alain,Meur-Férec Catherine,Lageat Yannick	2013-09-27	fr	1
26069	Lacquement G., Born K. M., von Hirschausen B. (dir.), 2013, Réinventer les campagnes en Allemagne. Paysages, patrimoine et développement rural, Lyon, ENS Editions, 280 p.		TISSIER Jean-Louis	2013-10-18	fr	0
26071	A Geo-history of neoliberalism. Rethinking the meanings of a malleable and movable intellectual label	Spatial diffusion,intellectual discourses,Geography of ideas,geohistory,neoliberalism(s)	Brennetot Arnaud	2013-11-28	fr	1
26080	Territorial Reorganisation in the Provence-Alpes-Côte d’Azur Region: Cross-Analysis through Daily and Residential Mobility	Metropolisation,Urban Network,Commuting,Residential Mobility,Dominant Flows,Provence-Alpes-Côte d’Azur Region	Fusco Giovanni,Scarella Floriane	2013-11-29	fr	1
26092	Migrations, agricultural dynamics and land problems in Subsaharian Africa: the case of the irrigated area of Lagdo (North Cameroon)	agricultural dynamic,migration,land problem,North-Cameroon	Mfewou Abdoulay	2013-12-20	fr	1
26100	Communications networks in European colloquiums and diffusion of French-speaking European theoretical and quantitative geography (1978-2011)	Diffusion,ecTQG,geography of science,history of geography,network analysis,scientific movement,sociology of science,theoretical and quantitative geography	Cuyala Sylvain	2013-12-03	fr	1
26112	The disclosure information on major risks for municipalities - Distribution and analysis of the DICRIM, a poor-used preventive tool	major risk,volunteer geographical information,prevention	Douvinet Johnny,Pallares Rémi,Genre-Grandpierre Cyrille,Gralepois Mathilde,Rode Sylvain,Servain-Courant Sylvie	2013-12-04	fr	1
26118	Urban planning projects in the river cities: the new relationships between city, river and port regarding interfaces	urban projects,planning,river cities,ports,waterfront	Debrie Jean	2013-12-12	fr	1
26127	Empathy in Geography and a Geographers’ Network: China as seen by Léon Metchnikoff, Élisée Reclus and François Turrettini	Léon Metchnikoff,Élisée Reclus,François Turrettini,China,globalisation,migrations	Ferretti Federico	2013-12-13	fr	1
26136	Shrinking Cities, urban decline: measurement of the phenomenon in France	demographic change,Shrinking Cities,urban shrinkage,urban decline	Wolff Manuel,Fol Sylvie,Roth Hélène,Cunningham-Sabot Emmanuèle	2013-12-08	fr	1
26146	Mobilité résidentielle et dynamique récente du peuplement urbain à Dakar (Sénégal)	spatial mobility,housing trajectories,urban change,Dakar	Lessault David,Imbert Christophe	2013-12-17	fr	0
26157	From the tap to the mouth, drinking water quality in the domestic context in Khartoum, Sudan	drinking water,water quality,water management,human health,Khartoum	Lavie Emilie,El-Tayib Noha Hassan	2014-02-05	fr	1
26165	Racially Biased Policing and Neighbourhood Characteristics: A Case Study in Toronto, Canada	Race-and-place Profiling,Neighbourhood Characteristics,Police Stops,Toronto	Meng Yunliang	2014-02-06	en	1
26174	Heritage and promotion of tourism in the eThekwini metropolitan area (KwaZulu-Natal, South Africa): at the crossroad of political and economical issues	KwaZulu-Natal,eThekwini,tourism practice,tourist client,cultural celebration,heritage,regeneration,revitalization	Folio Fabrice	2014-02-07	fr	1
26194	The geoprospective - Contributions of the spatial dimension to prospective studies	Prospective,scenarios,models,spatial,geography	Houet Thomas,Gourmelon Françoise	2014-02-08	fr	1
26205	Clerval A., 2013, Paris sans le peuple – La gentrification de la capitale, Paris, La Découverte, 254 p.		Saint-Julien Thérèse	2014-02-10	fr	0
26207	Mapping Indigenous territorialities in the Bolivian Andes: political and methodological issues	indigenous peoples,territory,State,mapping,decolonization,development aid,geopolitics,Bolivia,Andes,ayllu,marka,TCO	Hirt Irène,Larrazábal Córdova Noemí,Lerch Louca	2014-02-27	es	1
26224	Impact of artificialization on soils and their environments in the metropolitan French territory. Evaluation by three independent databases	artificialization,Corine land cover,geographical information system,Insee,soils,urbanization,TERUTI land use survey,urban delineations	Chéry Philippe,Lee Alexandre,Commagnac Loïc,Thomas-Chery Anne-Laure,Jalabert Stéphanie,Slak Marie-Françoise	2014-02-28	fr	1
26242	Blais H., Deprest F., Singaravélou P., 2011, Territoires impériaux. Une histoire spatiale du fait colonial, 2011, Paris, Publications de la Sorbonne, 336 p.		Chamussy Henri,Blais H.,Deprest F.,Singaravélou P.	2014-02-28	fr	0
26246	Territory, identity and governance: which equation for a sustainable development?	governance,participatory democracy,sustainable development,territory,identity	Muis Anne-Solange	2014-03-01	fr	1
26248	Observation, observation, observation		Pumain Denise	2014-03-07	fr	0
26250	Qualifier les espaces urbains à Dakar, Sénégal	Urban vulnerability,remote sensing,census,GIS,Dakar metropolitean area	Borderon Marion,Oliveau Sébastien,Machault Vanessa,Vignolles Cécile,Lacaux Jean-Pierre,N’Donky Alphousseyni	2014-03-27	fr	0
26263	From Geographical data to agent-based simulation: application of the GAMA platform	Agent-based simulation,Modeling platform,Geographical data,3D environment	Taillandier Patrick,Grignard Arnaud,Gaudou Benoit,Drogoul Alexis	2014-03-29	fr	1
26261	Observation, observation, observation		Pumain Denise,Maisonnave Emma	2014-03-27	en	1
26277	Les spatialités dans l’œuvre d’Hannah Arendt	Arendt,space,spatiality,politics,identity	Debarbieux Bernard	2014-04-02	fr	0
26283	“The bad reputation”. Do the prices of real estate decrease near the ZUS: evaluation by an hedonic pricing model applied on six intercommunalities of Île-de-France	distance-effect,urban policies,real estate valorization,Hedonics pricing,areas of deprivation	Desponds Didier,Bergel Pierre	2014-04-16	fr	1
26296	Modelization of the socio-ecological systems for the elaboration of a referential framework for the environmental and territorial sustainability: application in the massif du Fouta-Djalon (Guinea)	Fouta-Djalon,territory,environment,land occupation,anthroposystem,systemic modelization,territorial prospective	Diallo Alpha Issaga Pallé,Baudouin Yves,Raymond Michel	2014-05-05		1
26309	Felsch P., 2013, Comment August Petermann inventa le Pôle Nord, Paris, Éditions de la Maison des Sciences de l’Homme [1ère édition allemande 2010], 195 p.		Ferretti Federico	2014-05-07	fr	0
26310	The french Gypsies mobility confronted to the political space management. Strategies and resistances	mobility behavior,territorial conflict,life space,lifestyle,Gypsies	Bergeon Céline	2014-05-13	fr	1
26315	Personnel expenditure for local goverments in Ile de France		Navarre Françoise	2014-05-19	fr	1
26324	Geohistory of “neoliberalism”	Spatial diffusion,intellectual discourses,Geography of ideas,geohistory,neoliberalism(s)	Brennetot Arnaud	2014-06-13	en	1
26325	Multinational firms’ networks in central-eastern european cities	Central and Eastern Europe,system of cities,multinational firms,globalization,networks	Di Lello Olivier,Rozenblat Céline	2014-06-20	fr	1
26329	Piketty T., 2013, Le capital au XXIe siècle, Seuil, Coll. « Les livres du nouveau monde », 970 p.		Cottineau Clémentine	2014-06-23	fr	0
26336	Réseaux de villes et processus de recomposition des niveaux : le cas des villes baltiques	city-networks,cities,international relations,regionalism,Europe,the Baltic,rescaling,Sea Region	Escach Nicolas,Vaudor Lise	2014-07-05	fr	0
26362	A biodiversity intactness index for main linear infrastructure projects. The exemple of the Seine-North Europe project	land settlement operator,planning decision-making tools,biodiversity,environmental issues,environmental assessment,sustainable indicator,biodiversity indicator,environmental conservation,ecological vulnerability,zoning	Lorant-Plantier Émilie	2014-07-16	fr	1
26431	Typology of residential spaces from disaggregated indicators at the building scale. A case study for Besançon and Metz	urban spaces,residential built,disaggregated approach,data analysis,classification	Sahraoui Yohan,Lunardi Nicolas,Antoni Jean-Philippe	2014-07-30	fr	1
26423	Urban forms, land use and social mix in built up areas: the case of the city of Paris	GIS,land use,social mix,social fabric,social segregation,urban environment,Paris,gentrification	Rhein Catherine,Palibrk Milena	2014-07-27	fr	1
26427	Peri-urbanization and Sustainability: Changing Perspective in a Radical Way	peri-urbanization,sustainability,planning,decision-making,spatial practices,place-based governance	Mancebo François	2014-07-28	fr	1
26387	How peasants from the forest corridor of Fianarantsoa (Madagascar) do draw their territory? Individual maps to gather several points of view	peasant map,forest,conservation,space organization,Madagascar	Hervé Dominique,Ramaroson Jean-Hyacinthe,Randrianarison Andry,Le Ber Florence	2014-07-23	fr	1
26401	Mapping urban areas using Google Earth mosaic images	Google Earth,Mathematical morphology,Urban areas delineation,West Africa,Remote sensing	Baro Johanna,Mering Catherine,Vachier Corinne	2014-07-24	fr	1
26410	Networks of the cities and evaluation of urban pressures	accessibility,land cover,urban pressure,modelling,simulation	Decoupigny Fabrice,Passel Sébastien	2014-07-25	fr	1
26416	The dehesa landscapes of Jaén	landscapes,dehesa,GIS	Paniza Cabrera Antonia	2014-07-26	es	1
26440	Dimensions fractales de réseaux vectoriels : méthodes d’estimation et robustesse des résultats	fractal dimensions,Stream networks,Virtual networks,Uncertainty	Thommeret Nathalie,Bailly Jean-Stéphane,Bardet Jean-Marc,Kaiser Brigitte,Puech Christian	2014-08-18	fr	0
26496	Les défis de l’ouverture		Pumain Denise	2014-10-21	fr	0
26456	Présentation de GeOpenMod		Banos Arnaud	2014-10-09	fr	0
26497	Febvre L., 2014, Michelet, créateur de l’histoire de France. Cours au Collège de France, 1943-44, Paris, Vuibert, 445 p. Édition établie par Brigitte Mazon et Yann Potin		Ferretti Federico	2014-10-21	fr	0
26457	La Crimée et l’Ukraine du sud à vélo	Crimea,South Ukraine,Simferopol,Yalta,Sebastopol,Skadovsk,Kherson,Odessa	Koper Bruno	2014-09-19	fr	0
