"x";"y";"moran";"distance";"entropy";"slope";"rsquaredslope";"pop";"max"
"7045";1301;7901;0.0770050184642917;0.10498574402947;0.79356771176339;-1.42080695412882;0.875487586361383;84439.78;221.76
"7046";1401;7901;0.083846795136137;0.138939403580646;0.764690981276689;-1.54655057588709;0.860626243494576;70144.63;221.76
"7047";1501;7901;0.0464325440328178;0.405623602850669;0.789303736375878;-1.24144559939954;0.85120708520738;24112.57;97.24
"7048";1601;7901;0.0488318789974466;0.484252203645699;0.794156420222715;-1.21048882160276;0.815586117122964;18355.51;86.6
"7049";1701;7901;0.0434788313793455;0.72023973900368;0.814809979934442;-1.09757764743751;0.871474840290458;13007.44;79.12
"7050";1801;7901;0.0365859273258921;1.00329854947689;0.84399552771006;-1.02387027141019;0.92479059697106;9837.05;79.12
"7051";1901;7901;0.024860718039338;1.34085819718585;0.846615278021219;-1.07693816751037;0.929904531933457;6995.57;85.32
"7052";2001;7901;0.0256199507483734;1.57185283507195;0.847347550057333;-1.15033008073732;0.93571755972461;5978.86;85.32
"7053";2101;7901;0.0260650739226972;1.59688806831829;0.855899866868816;-1.08661303638333;0.916256526649003;6222.39;61.4
"7054";2201;7901;0.0904237163617342;0.31919866401535;0.734586463779022;-1.43809674698928;0.884589616667286;32519.65;177.76
"7055";2301;7901;0.0814135265222073;0.260806164248484;0.752343657971339;-1.2961118075939;0.891503899749546;36570.9;177.76
"7056";2401;7901;0.0288156244032589;0.708359358789903;0.800090418401571;-0.980488206361633;0.904429968594622;13210.48;102.16
"7057";2501;7901;0.0289948864639725;1.06186890700366;0.831106898823784;-1.00301911928962;0.901884396852229;9136.74;73.48
"7058";2601;7901;0.0658069395035588;0.524983701829083;0.787202045575098;-1.0552803385736;0.923296224092308;17751.02;91.2
"7059";2701;7901;0.0656078214264718;0.522564690116705;0.802508316349707;-1.00963709495074;0.93258246660482;18735.74;91.2
"7060";2801;7901;0.0523720488241652;0.719002340144125;0.818629446316073;-0.940541288373362;0.914242743209784;12339.23;71.64
"7061";2901;7901;0.0508943584117333;0.88070054342498;0.785946207313003;-1.02451177308624;0.866177949551622;11057.17;71.64
"7062";3001;7901;0.0408216023143268;1.1585721940533;0.843108993202443;-1.03902602515625;0.882972205760267;8029.12;47.96
"7063";3101;7901;0.0411783656317936;1.19261242144753;0.874625818808366;-0.88679797604196;0.898200935689884;7570.68;40.72
"7064";3201;7901;0.0324084446405027;1.20456333345448;0.890092196517659;-0.852050910881624;0.900001620474476;7333.61;44.52
"7065";3301;7901;0.0322033407498738;1.22753971079526;0.858273215903727;-1.08159213070196;0.918396681051232;7951.05;47.16
"7066";3401;7901;0.0341333710064456;1.27287168929372;0.857183838775635;-1.00505765671099;0.938011832525256;7441.38;47.16
"7067";3501;7901;0.0262472222461241;1.1866269875784;0.863863149013596;-0.974605579714897;0.913071489149915;7908.53;47.16
"7068";3601;7901;0.0310237838822027;1.14623281311692;0.86549157339094;-0.918301514955656;0.920024741317526;8389.13;41.64
"7069";3701;7901;0.0412152158917262;0.676241943144134;0.837667705373435;-0.939527472413125;0.921387287447755;14360.06;71.04
"7070";3801;7901;0.106764719472004;0.131890218826337;0.780266814972044;-1.33201439463544;0.91760968962066;79074.59;200.24
"7071";3901;7901;0.0954966188628514;0.100922348624326;0.801808286041867;-1.3434976192457;0.914511486337497;93242.79;200.24
"7072";4001;7901;0.048342135721836;0.316935945036972;0.808931516921416;-1.11557666237154;0.925407089205672;30725.25;200.24
"7073";4101;7901;0.036417795864893;0.740203448487161;0.819177656358406;-0.891802918728459;0.925337800671606;13061.55;83.36
"7074";4201;7901;0.0362715227089276;0.72103979050549;0.795515704801956;-0.997509558885139;0.940571667278923;12302.71;83.36
"7075";4301;7901;0.0283505485619636;1.01370794217536;0.813964772321867;-0.928869650246458;0.938603888915521;9586.71;83.36
"7076";4401;7901;0.0688947377004425;0.441420270879613;0.748537782257595;-1.21821318980065;0.920429443920789;17708.15;105.08
"7077";4501;7901;0.0739272070784746;0.548953675099142;0.738260696264444;-1.23187292125615;0.918643660765952;17110.52;105.08
"7078";4601;7901;0.0489556494828665;0.568612132475406;0.715969235762081;-1.24745515034994;0.939268878813225;16262.33;187.84
"7079";4701;7901;0.0434484199752771;0.456088503014824;0.715288683724823;-1.37379459219598;0.904750236788734;20210.36;187.84
"7080";4801;7901;0.0528667921732718;0.364275429885681;0.701732989215214;-1.4700512777361;0.874915127838747;26731;171.04
"7081";4901;7901;0.0593413048966491;0.240394729720497;0.740258979244262;-1.4567737532542;0.860250501937957;41362.16;171.04
"7082";5001;7901;0.0542235636714308;0.271981976336921;0.738452453352454;-1.42565719880477;0.859570848702514;35461.06;140.76
"7083";5101;7901;0.0501188176985988;0.298356275225709;0.780438621291119;-1.08695917596939;0.940563407102454;30243.85;140.76
"7084";5201;7901;0.0330995700309979;0.292634775436991;0.853745721491741;-0.902647662732532;0.947755172679193;32449.38;140.76
"7085";5301;7901;0.0820493556073968;0.119257175591767;0.788246809040891;-1.26243954715541;0.930500408825161;83847.79;427.8
"7086";5401;7901;0.0744445662959309;0.100290772665949;0.794454846140499;-1.27060812601738;0.931990250608807;93926.08;427.8
"7087";5501;7901;0.0904489396314444;0.154483620313307;0.806410047649573;-1.17319627307376;0.915467745227043;64171.93;154.96
"7088";5601;7901;0.105833515618017;0.150475269862968;0.773950011368823;-1.35448206503727;0.896655751328606;63800.75;234.08
"7089";5701;7901;0.138386844750113;0.0753369174790342;0.779121308626958;-1.4897912682167;0.886727665870571;120655.64;409.32
"7090";5801;7901;0.134194879020545;0.0824056764985868;0.794537460541783;-1.36836511981897;0.909302259507812;120715.53;409.32
"7091";5901;7901;0.0452557023520846;0.201953071846128;0.790786211233427;-1.13380757246633;0.93886618797349;43320.75;142
"7092";6001;7901;0.0454506561876564;0.315399964261491;0.744686784611565;-1.19076993379838;0.926036802949143;29193.44;217.16
"7093";6101;7901;0.0482377832407878;0.823426161418305;0.66889303860544;-1.08040187469742;0.950872605659527;12531.41;217.16
"7094";6201;7901;0.0365854293110395;1.28020921030742;0.622567613081053;-1.27864486137716;0.873344020238856;7092.14;138.36
"7095";6301;7901;0.0340025206061801;0.902132006609484;0.642972244697486;-1.2666419136415;0.875676927068092;9078.86;138.36
"7096";6401;7901;0.0333669181462906;2.72964467872361;0.606055058176891;-1.05970026980396;0.963154479313989;3505.15;112
"7097";6501;7901;0.0287750366573285;5.67264600277837;0.69585614236944;-0.596520047922547;0.946631520327519;1789.58;63
"7098";6601;7901;0.0428140343350183;2.8102723140112;0.800264303431966;-0.411704105381355;0.91422752129403;3149.12;63
"7099";6701;7901;0.0413509915629102;1.20385366683946;0.827571788368205;-0.494448465486514;0.898140366313708;7112.83;79.96
"7100";6801;7901;0.0877876789632845;0.184662555543818;0.737734060633594;-1.01639669713441;0.880174624454043;44939.44;208.6
"7101";6901;7901;0.087078800471752;0.179965398707976;0.745427118905194;-0.986497653569246;0.880709959165308;45843.74;208.6
"7102";7001;7901;0.0379292271867855;1.20273108610083;0.831274129860363;-0.497472108451996;0.90342501218602;7697.29;87.12
"7103";7101;7901;0.0757138812548787;4.5361581557019;0.803365557140994;-0.259235115844194;0.806921960430397;2097.02;5.3
"7104";7201;7901;0.0530782218534782;6.89648847569305;0.756780160148811;-0.393769170295162;0.909002475184372;1530.02;6.44
"7105";7301;7901;0.0730130936927747;0.481708910745661;0.683393481228739;-1.25567691455497;0.86561546649392;22602.27;111.6
"7106";7401;7901;0.0602180782581251;0.328797381932687;0.726130807769933;-1.15446282852784;0.864492857578979;28283.54;111.6
"7107";7501;7901;0.0309561914568603;1.21068582265455;0.75769824729486;-0.69772514714299;0.840379847983001;8120.23;111.6
"7108";7601;7901;0.0362196250023108;1.67756823882093;0.872151438292105;-0.486216103582364;0.847939821143355;5299.49;71.64
"7109";7701;7901;0.0335381304380613;1.55164018139373;0.870882080347886;-0.550594572085827;0.89410412656368;5643.7;71.64
"7110";7801;7901;0.0321933665502072;1.69850747141505;0.784341271695531;-0.758942038971156;0.90222791310099;5516.67;108.8
"7111";7901;7901;0.0332711482956982;0.909319228213414;0.73101627651221;-0.974936903280861;0.900648949788771;10244.74;108.8
"7112";8001;7901;0.0334194130694485;0.582257101237184;0.748747842006391;-0.992189311728772;0.859932854130669;16018;91.2
"7113";8101;7901;0.060600681213317;0.297776216220203;0.759107665714329;-1.24464228403264;0.880583261363832;31616.2;126.44
"7114";8201;7901;0.0563248819305599;0.247516581953107;0.774249060409792;-1.27895943277524;0.874103913354112;38001.97;126.44
"7115";8301;7901;0.0458900889984808;0.2810431289135;0.754766656398212;-1.1695327699912;0.879458879956493;34001.6;154.72
"7116";8401;7901;0.0859667573716808;0.113696745227507;0.772770950658298;-1.51335358819596;0.835676115200609;82045.35;164.92
"7117";8501;7901;NA;NA;NA;NA;NA;NA;NA
"7118";8601;7901;NA;NA;NA;NA;NA;NA;NA
"7119";8701;7901;NA;NA;NA;NA;NA;NA;NA
"7120";8801;7901;NA;NA;NA;NA;NA;NA;NA
"7121";1;8001;0.144931495064774;0.0448909654507158;0.883396060155967;-1.43774977669299;0.864992088919762;216324.67;190.4
"7122";101;8001;0.13349781446967;0.0307869011329094;0.909670676015803;-1.38224515031556;0.743239883323838;304061.89;190.4
"7123";201;8001;0.11986586116193;0.0571354522050235;0.883216247880821;-1.38363253086118;0.765530326145752;174498.05;190.4
"7124";301;8001;0.0634237025661019;0.227760382808317;0.837393313041831;-1.18945407855506;0.819789190690742;41463.07;58.24
"7125";401;8001;0.029819927878575;0.618022786611539;0.819921082785592;-1.06739921444299;0.829961503542367;15265.25;41.36
"7126";501;8001;0.0298486375648654;0.822354203074344;0.831919303736572;-0.975631314215202;0.844463789049031;10973.52;37.56
"7127";601;8001;0.0279593819446163;0.885956939754588;0.865281214057843;-0.808942516497348;0.890563230951428;10888.45;29.64
"7128";701;8001;0.0603442651291612;0.475730289233243;0.888442028479885;-0.773676223408504;0.902157073976484;19654.82;31.08
"7129";801;8001;0.0535927114827799;0.386702890344685;0.875304961757929;-0.813701524684492;0.894618823696175;23319.93;57.08
"7130";901;8001;0.0408137241489288;0.589965757125061;0.855358098548615;-0.785660593632812;0.899359202201569;16560.48;57.08
"7131";1001;8001;0.0304872623726629;0.560680900424504;0.85772340752056;-0.81764976787606;0.857819388042167;16341.27;50.84
"7132";1101;8001;0.0806412337237323;0.197994580635485;0.813135787445972;-1.23090722402136;0.856889916759488;44501.31;75.16
"7133";1201;8001;0.0608933346360805;0.116961870831886;0.835907882282474;-1.31632028510454;0.844094424921833;78692.03;105.24
"7134";1301;8001;0.0635105473443095;0.0569151050547284;0.8313947969758;-1.57996942078542;0.829246704615242;152357.63;221.76
"7135";1401;8001;0.0776320277663783;0.0737266481042798;0.801623249466532;-1.66109218487861;0.805318401593513;129427.09;221.76
"7136";1501;8001;0.0407093922077105;0.242106334353787;0.791350569206245;-1.20267306527836;0.814731700485058;40377.49;180.56
"7137";1601;8001;0.0566716200079138;0.228458162409957;0.787834092658911;-1.30705860639287;0.81831404732138;41894.8;133.6
"7138";1701;8001;0.0716731702274802;0.207479877879567;0.77604932586313;-1.34290470398287;0.825945417989478;42556.47;133.6
"7139";1801;8001;0.0790880050090501;0.360984299540154;0.78349764045149;-1.14717791145406;0.87138276971098;25295.32;102.32
"7140";1901;8001;0.02470206299749;0.964620116607721;0.858235155630221;-0.794153387657723;0.974738113273404;9691.06;114.12
"7141";2001;8001;0.0200749588043817;1.22484655113058;0.855219811026935;-0.731303935277507;0.955054223248257;7633.39;114.12
"7142";2101;8001;0.0211532864424684;1.33898381448707;0.89514945524955;-0.670653212554706;0.9730720038164;6892.01;105.48
"7143";2201;8001;0.0904890721380674;0.233814213231543;0.763529728233617;-1.23366336029371;0.907899598567026;38647.93;177.76
"7144";2301;8001;0.0801347765924025;0.196904440300455;0.76372011737691;-1.28358140274071;0.898064375127488;41627.2;177.76
"7145";2401;8001;0.0241234855841993;0.730506947360637;0.795142671303247;-1.03404600391347;0.904992554896554;12404.58;102.16
"7146";2501;8001;0.0297335130078967;1.15304907876528;0.837813282242662;-1.05194733211759;0.895957789084105;8251.03;73.48
"7147";2601;8001;0.0452715891975624;0.945374318496922;0.868627006481857;-0.908193969050194;0.898759242928873;10291.5;53.92
"7148";2701;8001;0.0360823655562216;0.638801906170882;0.857356457572005;-0.938635609761736;0.923722735616035;14643.93;71.64
"7149";2801;8001;0.0650145881892588;0.437849930615735;0.803678416572754;-0.999569278204918;0.880068889669334;18357.11;71.64
"7150";2901;8001;0.059460790268661;0.578520437410759;0.787017261354669;-1.05082182743677;0.847510675809846;16604.86;71.64
"7151";3001;8001;0.039270889532874;1.13306065593565;0.838666085462768;-1.03640380132363;0.882372606204043;8439.28;57
"7152";3101;8001;0.0261493004300717;1.25761670537396;0.874073259473824;-0.892798837267008;0.912331034294747;7269.61;53.24
"7153";3201;8001;0.0253691707868931;0.856978595483637;0.856640866855236;-0.96354384330002;0.913898386029501;10988.04;84.36
"7154";3301;8001;0.0354141391009279;0.662239166823428;0.827448876719635;-1.08574069337724;0.913510646038308;14531.24;84.36
"7155";3401;8001;0.0474838322169036;0.580364947390883;0.816383339867655;-1.04441263538057;0.926919501385702;15748.29;83.9
"7156";3501;8001;0.047258533584432;0.792247403390168;0.83450037864067;-0.910946819266763;0.931405790804212;12110.66;62.88
"7157";3601;8001;0.0301366925007386;1.13001120315863;0.870488613182;-0.734304569547342;0.891294789642192;8207.64;40.65
"7158";3701;8001;0.0441811139992973;0.518927443665413;0.827134371593038;-0.951622002007522;0.928750272827427;17967.65;71.04
"7159";3801;8001;0.152184030375227;0.0556357954027998;0.79621196901457;-1.59381278080711;0.866656550586432;158443.02;328.2
"7160";3901;8001;0.138078174994062;0.0485435320355636;0.800305719491128;-1.58816981792289;0.868326910087;162866.44;328.2
"7161";4001;8001;0.0459961183811321;0.386634325050202;0.803193789109644;-1.07034707158085;0.924579221607261;25527.86;200.24
"7162";4101;8001;0.057323022495959;0.883170466873829;0.814051110369447;-0.884773320454132;0.895083535822901;11356.82;57.16
"7163";4201;8001;0.0416911427416092;1.26588931377241;0.863776319825596;-0.792966001526805;0.910298700786498;7324.84;37.48
"7164";4301;8001;0.0335939897537161;1.16647126772901;0.840183534270663;-0.938100977042296;0.894231042591589;8204.84;52.24
"7165";4401;8001;0.0330201080595315;1.0274768722378;0.796519618672928;-1.03008268279117;0.928426680511777;9473.42;105.08
"7166";4501;8001;0.0311601040795004;1.28823445609362;0.79147571528269;-0.839447974849282;0.921043685579812;7631.15;105.08
"7167";4601;8001;0.048696688375104;0.558310936768293;0.700785151648313;-1.2372427055185;0.899883983803696;16269.61;187.84
"7168";4701;8001;0.0487922996136529;0.505305832689997;0.674539718329738;-1.46473442462112;0.84258889586421;16637.85;187.84
"7169";4801;8001;0.0643072348711738;0.439719816616847;0.69434445223899;-1.46700782544125;0.798525703536648;20835.27;125.92
"7170";4901;8001;0.0593550469989524;0.165019949094362;0.754477592566974;-1.49742925209911;0.820216046794195;51138.31;176.32
"7171";5001;8001;NA;NA;NA;NA;NA;NA;NA
"7172";5101;8001;0.0592155857275145;0.196187948464132;0.750523839533826;-1.25370078146959;0.923843519441188;45693.87;225.84
"7173";5201;8001;0.0296584967257329;0.231447507498397;0.855453643880992;-0.994472621067495;0.932755751409996;40468.44;140.76
"7174";5301;8001;0.111728600131981;0.053316898783586;0.781483286325397;-1.53184008678495;0.923353107287538;155686.17;772.52
"7175";5401;8001;0.108760555532157;0.0505686390467979;0.782768700156527;-1.59804457012281;0.904421304910768;162022.23;772.52
"7176";5501;8001;0.0518223142778077;0.274213609393997;0.794189289947519;-1.16096352300493;0.923186900536097;34384.99;140.88
"7177";5601;8001;0.0374121535536144;1.18217053568842;0.778914832495899;-0.903599669197518;0.95698522493889;8263.97;53.32
"7178";5701;8001;0.0436967138077882;0.558312023109815;0.781864048860662;-0.97118798586865;0.965266151195651;16442.11;119.6
"7179";5801;8001;0.0448263661050408;0.285529574479549;0.807598941525134;-0.964957881873724;0.946258989261353;32109.15;142
"7180";5901;8001;0.0528123047196697;0.393615724668359;0.749523570016294;-1.0510688138599;0.935366113575011;24512.79;142
"7181";6001;8001;0.0517377262002091;1.34165927077629;0.628515959763925;-1.28153647107554;0.895786159752544;7811.26;98.44
"7182";6101;8001;0.0357683486167352;4.81360151565253;0.64081007082279;-0.783174917904;0.958096308554155;2026.21;38.72
"7183";6201;8001;0.0403971451559812;3.3999074796414;0.566087014467107;-1.10561250524172;0.943038779323889;3017.73;61.32
"7184";6301;8001;0.0348417501305104;1.73741137681724;0.582575357593122;-1.29971464822308;0.888492589155762;5233.87;112
"7185";6401;8001;0.0336049790468494;2.86019101516955;0.550534087263564;-1.22666183103452;0.918513556235327;3296.62;112
"7186";6501;8001;0.0354033180453175;17.7716226968936;0.562567014673221;-0.47986269327261;0.885020885883913;546.88;11.16
"7187";6601;8001;0.0507562874996157;14.6038070194111;0.642216776441198;-0.403005133422695;0.866780481242901;670.99;5.08
"7188";6701;8001;0.0354000726506695;1.49546116388064;0.762310207474762;-0.632682709366837;0.918305531947731;6201.99;79.96
"7189";6801;8001;0.0557415035567784;0.427480184638533;0.749967239699325;-0.825246033392093;0.885877830079455;22980.43;169.6
